0,Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
1152,la cruz,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,346,2009,5504
1153,la cruz,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,205,2009,5504
1154,la cruz,no,mapuche,hombre,38,2009,5504
1155,la cruz,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,758,2009,5504
1156,la cruz,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,475,2009,5504
1157,la cruz,no,no pertenece a ningún pueblo indígena,mujer,3252,2009,5504
1158,la cruz,no,no pertenece a ningún pueblo indígena,hombre,1609,2009,5504
1159,la estrella,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,75,2009,6202
1160,la estrella,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,83,2009,6202
1161,la estrella,no,no pertenece a ningún pueblo indígena,hombre,476,2009,6202
1162,la estrella,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,50,2009,6202
1163,la estrella,no,mapuche,mujer,6,2009,6202
1164,la estrella,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,45,2009,6202
1165,la estrella,no,no pertenece a ningún pueblo indígena,mujer,901,2009,6202
1166,la florida,sí ahora mismo,mapuche,mujer,1233,2009,13110
1167,la florida,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,9522,2009,13110
1168,la florida,no,mapuche,hombre,1088,2009,13110
1169,la florida,sí en otra época del año,mapuche,mujer,812,2009,13110
1170,la florida,sí en otra época del año,mapuche,hombre,447,2009,13110
1171,la florida,no,no pertenece a ningún pueblo indígena,hombre,30459,2009,13110
1172,la florida,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,10677,2009,13110
1173,la florida,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2846,2009,13110
1174,la florida,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,4997,2009,13110
1175,la florida,no,mapuche,mujer,2064,2009,13110
1176,la florida,no,no pertenece a ningún pueblo indígena,mujer,68309,2009,13110
1177,la granja,no,mapuche,hombre,750,2009,13111
1178,la granja,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,965,2009,13111
1179,la granja,sí en otra época del año,mapuche,mujer,164,2009,13111
1180,la granja,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,450,2009,13111
1181,la granja,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1971,2009,13111
1182,la granja,no,no pertenece a ningún pueblo indígena,mujer,28783,2009,13111
1183,la granja,no,no pertenece a ningún pueblo indígena,hombre,14856,2009,13111
1184,la granja,no,mapuche,mujer,1588,2009,13111
1185,la granja,no,atacameño,mujer,114,2009,13111
1186,la granja,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1450,2009,13111
1187,la higuera,no,diaguita,mujer,7,2009,4104
1188,la higuera,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,83,2009,4104
1189,la higuera,no,mapuche,mujer,9,2009,4104
1190,la higuera,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,45,2009,4104
1191,la higuera,no,diaguita,hombre,6,2009,4104
1192,la higuera,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,199,2009,4104
1193,la higuera,no,no pertenece a ningún pueblo indígena,hombre,365,2009,4104
1194,la higuera,no,no pertenece a ningún pueblo indígena,mujer,903,2009,4104
1195,la higuera,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,21,2009,4104
1196,la ligua,no,mapuche,hombre,81,2009,5401
1197,la ligua,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,571,2009,5401
1198,la ligua,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,819,2009,5401
1199,la ligua,no,atacameño,mujer,98,2009,5401
1200,la ligua,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,532,2009,5401
1201,la ligua,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,917,2009,5401
1202,la ligua,no,no pertenece a ningún pueblo indígena,hombre,4216,2009,5401
1203,la ligua,no,atacameño,hombre,49,2009,5401
1204,la ligua,no,no pertenece a ningún pueblo indígena,mujer,8791,2009,5401
1205,la ligua,no,mapuche,mujer,49,2009,5401
1206,la pintana,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1441,2009,13112
1207,la pintana,no,mapuche,mujer,2120,2009,13112
1208,la pintana,no,aymara,hombre,329,2009,13112
1209,la pintana,no,mapuche,hombre,1143,2009,13112
1210,la pintana,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3557,2009,13112
1211,la pintana,sí ahora mismo,mapuche,hombre,135,2009,13112
1212,la pintana,sí en otra época del año,mapuche,mujer,159,2009,13112
1213,la pintana,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1225,2009,13112
1214,la pintana,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2278,2009,13112
1215,la pintana,sí ahora mismo,aymara,hombre,170,2009,13112
1216,la pintana,no,no pertenece a ningún pueblo indígena,hombre,18287,2009,13112
1217,la pintana,no,no pertenece a ningún pueblo indígena,mujer,39271,2009,13112
1218,la reina,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,589,2009,13113
1219,la reina,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1028,2009,13113
1220,la reina,no,no pertenece a ningún pueblo indígena,mujer,19164,2009,13113
1221,la reina,sí ahora mismo,mapuche,hombre,99,2009,13113
1222,la reina,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,676,2009,13113
1223,la reina,no,no pertenece a ningún pueblo indígena,hombre,11611,2009,13113
1224,la reina,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2127,2009,13113
1225,la reina,no,mapuche,hombre,466,2009,13113
1226,la reina,no,mapuche,mujer,436,2009,13113
1227,la serena,no,diaguita,mujer,67,2009,4101
1228,la serena,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4328,2009,4101
1229,la serena,no,aymara,mujer,165,2009,4101
1230,la serena,no,mapuche,hombre,516,2009,4101
1231,la serena,sí ahora mismo,mapuche,mujer,118,2009,4101
1232,la serena,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2778,2009,4101
1233,la serena,sí ahora mismo,diaguita,hombre,117,2009,4101
1234,la serena,no,mapuche,mujer,266,2009,4101
1235,la serena,no,no pertenece a ningún pueblo indígena,mujer,46864,2009,4101
1236,la serena,no,no pertenece a ningún pueblo indígena,hombre,21136,2009,4101
1237,la serena,no,aymara,hombre,160,2009,4101
1238,la serena,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3467,2009,4101
1239,la serena,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2095,2009,4101
1240,la unión,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,597,2009,14201
1241,la unión,no,no pertenece a ningún pueblo indígena,mujer,8666,2009,14201
1242,la unión,sí ahora mismo,mapuche,hombre,138,2009,14201
1243,la unión,no,mapuche,hombre,557,2009,14201
1244,la unión,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,364,2009,14201
1245,la unión,no,no pertenece a ningún pueblo indígena,hombre,4339,2009,14201
1246,la unión,sí en otra época del año,mapuche,mujer,479,2009,14201
1247,la unión,sí ahora mismo,mapuche,mujer,42,2009,14201
1248,la unión,sí en otra época del año,mapuche,hombre,81,2009,14201
1249,la unión,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,309,2009,14201
1250,la unión,no,mapuche,mujer,1061,2009,14201
1251,la unión,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,954,2009,14201
1252,lago ranco,sí en otra época del año,mapuche,mujer,74,2009,14203
1253,lago ranco,sí en otra época del año,rapa nui ,hombre,12,2009,14203
1254,lago ranco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,92,2009,14203
1255,lago ranco,sí ahora mismo,mapuche,hombre,95,2009,14203
1256,lago ranco,sí ahora mismo,mapuche,mujer,212,2009,14203
1257,lago ranco,no,no pertenece a ningún pueblo indígena,hombre,545,2009,14203
1258,lago ranco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,299,2009,14203
1259,lago ranco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,111,2009,14203
1260,lago ranco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,215,2009,14203
1261,lago ranco,no,mapuche,mujer,959,2009,14203
1262,lago ranco,sí en otra época del año,mapuche,hombre,25,2009,14203
1263,lago ranco,no,mapuche,hombre,499,2009,14203
1264,lago ranco,no,no pertenece a ningún pueblo indígena,mujer,1468,2009,14203
1265,laja,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,472,2009,8304
1266,laja,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,174,2009,8304
1267,laja,no,mapuche,mujer,126,2009,8304
1268,laja,no,mapuche,hombre,47,2009,8304
1269,laja,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,294,2009,8304
1270,laja,no,no pertenece a ningún pueblo indígena,mujer,5207,2009,8304
1271,laja,no,no pertenece a ningún pueblo indígena,hombre,2903,2009,8304
1272,laja,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,645,2009,8304
1273,laja,sí ahora mismo,mapuche,mujer,25,2009,8304
1274,lampa,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,636,2009,13302
1275,lampa,no,no pertenece a ningún pueblo indígena,mujer,11287,2009,13302
1276,lampa,no,mapuche,mujer,1397,2009,13302
1277,lampa,sí en otra época del año,mapuche,hombre,366,2009,13302
1278,lampa,no,no pertenece a ningún pueblo indígena,hombre,5514,2009,13302
1279,lampa,no,mapuche,hombre,364,2009,13302
1280,lampa,sí ahora mismo,mapuche,mujer,149,2009,13302
1281,lampa,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,391,2009,13302
1282,lampa,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,529,2009,13302
1283,lampa,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,500,2009,13302
1284,lanco,no,mapuche,hombre,493,2009,14103
1285,lanco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,170,2009,14103
1286,lanco,no,mapuche,mujer,898,2009,14103
1287,lanco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,451,2009,14103
1288,lanco,sí ahora mismo,mapuche,mujer,109,2009,14103
1289,lanco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,416,2009,14103
1290,lanco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,143,2009,14103
1291,lanco,no,no pertenece a ningún pueblo indígena,mujer,2463,2009,14103
1292,lanco,sí en otra época del año,mapuche,mujer,205,2009,14103
1293,lanco,sí ahora mismo,mapuche,hombre,38,2009,14103
1294,lanco,no,yagán,mujer,33,2009,14103
1295,lanco,no,no pertenece a ningún pueblo indígena,hombre,1310,2009,14103
1296,las cabras,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,458,2009,6107
1297,las cabras,no,mapuche,mujer,44,2009,6107
1298,las cabras,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,136,2009,6107
1299,las cabras,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,285,2009,6107
1300,las cabras,no,no pertenece a ningún pueblo indígena,mujer,6840,2009,6107
1301,las cabras,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,78,2009,6107
1302,las cabras,no,no pertenece a ningún pueblo indígena,hombre,2492,2009,6107
1303,las cabras,no,mapuche,hombre,28,2009,6107
1304,las condes,no,no pertenece a ningún pueblo indígena,hombre,25123,2009,13114
1305,las condes,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1657,2009,13114
1306,las condes,no,no pertenece a ningún pueblo indígena,mujer,56332,2009,13114
1307,las condes,no,mapuche,mujer,157,2009,13114
1308,las condes,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,5151,2009,13114
1309,las condes,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3142,2009,13114
1310,las condes,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4319,2009,13114
1311,lautaro,sí ahora mismo,mapuche,hombre,100,2009,9108
1312,lautaro,no,mapuche,mujer,3267,2009,9108
1313,lautaro,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,458,2009,9108
1314,lautaro,no,no pertenece a ningún pueblo indígena,mujer,6780,2009,9108
1315,lautaro,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,237,2009,9108
1316,lautaro,no,no pertenece a ningún pueblo indígena,hombre,2463,2009,9108
1317,lautaro,sí ahora mismo,mapuche,mujer,194,2009,9108
1318,lautaro,no,aymara,mujer,124,2009,9108
1319,lautaro,sí en otra época del año,mapuche,mujer,287,2009,9108
1320,lautaro,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,505,2009,9108
1321,lautaro,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,479,2009,9108
1322,lautaro,sí en otra época del año,mapuche,hombre,127,2009,9108
1323,lautaro,no,mapuche,hombre,2025,2009,9108
1324,lebu,no,no pertenece a ningún pueblo indígena,hombre,3950,2009,8201
1325,lebu,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,411,2009,8201
1326,lebu,sí ahora mismo,mapuche,hombre,57,2009,8201
1327,lebu,no,no pertenece a ningún pueblo indígena,mujer,6087,2009,8201
1328,lebu,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,349,2009,8201
1329,lebu,no,mapuche,hombre,352,2009,8201
1330,lebu,sí en otra época del año,mapuche,hombre,15,2009,8201
1331,lebu,no,mapuche,mujer,1090,2009,8201
1332,lebu,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,246,2009,8201
1333,lebu,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,359,2009,8201
1334,lebu,sí ahora mismo,mapuche,mujer,128,2009,8201
1335,licantén,sí en otra época del año,mapuche,hombre,36,2009,7303
1336,licantén,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,115,2009,7303
1337,licantén,no,no pertenece a ningún pueblo indígena,hombre,812,2009,7303
1338,licantén,no,no pertenece a ningún pueblo indígena,mujer,1530,2009,7303
1339,licantén,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,17,2009,7303
1340,licantén,no,mapuche,mujer,109,2009,7303
1341,licantén,sí en otra época del año,mapuche,mujer,12,2009,7303
1342,licantén,no,mapuche,hombre,79,2009,7303
1343,licantén,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,13,2009,7303
1344,licantén,sí ahora mismo,mapuche,mujer,20,2009,7303
1345,licantén,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,123,2009,7303
1346,licantén,sí ahora mismo,mapuche,hombre,11,2009,7303
1347,limache,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,396,2009,5802
1348,limache,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,568,2009,5802
1349,limache,no,mapuche,mujer,6,2009,5802
1350,limache,no,no pertenece a ningún pueblo indígena,hombre,4218,2009,5802
1351,limache,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1353,2009,5802
1352,limache,no,no pertenece a ningún pueblo indígena,mujer,11209,2009,5802
1353,limache,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1128,2009,5802
1354,limache,sí ahora mismo,mapuche,mujer,178,2009,5802
1355,linares,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,484,2009,7401
1356,linares,no,mapuche,mujer,90,2009,7401
1357,linares,no,no pertenece a ningún pueblo indígena,hombre,12536,2009,7401
1358,linares,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1468,2009,7401
1359,linares,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2309,2009,7401
1360,linares,no,no pertenece a ningún pueblo indígena,mujer,19397,2009,7401
1361,linares,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,683,2009,7401
1362,linares,sí ahora mismo,mapuche,mujer,81,2009,7401
1363,litueche,no,no pertenece a ningún pueblo indígena,hombre,801,2009,6203
1364,litueche,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,8,2009,6203
1365,litueche,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,42,2009,6203
1366,litueche,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,20,2009,6203
1367,litueche,no,mapuche,mujer,12,2009,6203
1368,litueche,no,no pertenece a ningún pueblo indígena,mujer,1638,2009,6203
1369,llanquihue,no,mapuche,hombre,277,2009,10107
1370,llanquihue,sí en otra época del año,mapuche,mujer,11,2009,10107
1371,llanquihue,no,no pertenece a ningún pueblo indígena,mujer,3982,2009,10107
1372,llanquihue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,136,2009,10107
1373,llanquihue,no,mapuche,mujer,527,2009,10107
1374,llanquihue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,57,2009,10107
